"source","state_name","county_name","cases_count","report_date"
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Bailey",2,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Atascosa",1,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Collin",1,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Shackleford",1,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Denton",1,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Eastland",2,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Hardeman",1,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-may-9","Texas","Tarrant",2,2025-05-09
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Cochran",14,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Dallam",7,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Dawson",26,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Ector",11,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Gaines",405,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Garza",2,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Hale",6,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Hockley",6,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Lamar",19,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Lamb",1,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Lubbock",52,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Lynn",2,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Martin",3,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Terry",60,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Yoakum",20,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Andrews",3,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Harris",4,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Midland",3,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Rockwall",2,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Travis",2,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Erath",1,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Fort Bend",1,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Brown",1,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Borden",1,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Randall",1,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","El Paso",52,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Reeves",1,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Parmer",5,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Potter",2,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Brazoria",1,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Upshur",5,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Bailey",2,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Atascosa",1,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Collin",2,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Shackleford",1,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Denton",1,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Eastland",2,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Hardeman",1,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Carson",1,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-outbreak-may-19","Texas","Tarrant",2,2025-05-13
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Cochran",14,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Dallam",7,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Dawson",26,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Ector",11,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Gaines",406,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Garza",2,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Hale",6,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Hockley",6,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Lamar",19,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Lamb",1,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Lubbock",52,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Lynn",2,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Martin",3,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Terry",60,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Yoakum",20,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Andrews",3,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Harris",4,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Midland",3,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Rockwall",2,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Travis",2,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Erath",1,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Fort Bend",1,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Brown",1,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Borden",1,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Randall",1,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","El Paso",52,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Reeves",1,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Parmer",5,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Potter",2,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Brazoria",1,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Upshur",5,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Bailey",2,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Atascosa",1,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Collin",2,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Shackleford",1,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Denton",1,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Eastland",2,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Hardeman",1,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Carson",1,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-16","Texas","Tarrant",2,2025-05-16
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Cochran",14,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Dallam",7,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Dawson",26,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Ector",11,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Gaines",406,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Garza",2,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Hale",6,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Hockley",6,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Lamar",19,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Lamb",1,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Lubbock",53,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Lynn",2,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Martin",3,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Terry",60,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Yoakum",20,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Andrews",3,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Harris",4,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Midland",3,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Rockwall",2,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Travis",2,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Erath",1,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Fort Bend",1,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Brown",1,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Borden",1,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Randall",1,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","El Paso",53,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Reeves",1,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Parmer",5,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Potter",2,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Brazoria",1,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Upshur",5,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Bailey",2,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Atascosa",1,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Collin",2,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Shackleford",1,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Denton",1,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Eastland",2,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Hardeman",1,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Carson",1,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-may-20","Texas","Tarrant",2,2025-05-20
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Cochran",14,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Dallam",7,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Dawson",26,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Ector",11,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Gaines",408,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Garza",2,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Hale",5,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Hockley",6,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Lamar",20,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Lamb",1,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Lubbock",53,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Lynn",2,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Martin",3,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Terry",60,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Yoakum",20,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Andrews",3,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Harris",4,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Midland",5,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Rockwall",2,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Travis",2,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Erath",1,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Fort Bend",1,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Brown",1,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Borden",1,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Randall",1,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","El Paso",56,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Reeves",1,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Parmer",5,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Potter",1,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Brazoria",1,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Upshur",5,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Bailey",2,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Atascosa",1,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Collin",2,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Shackleford",1,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Denton",1,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Eastland",2,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Hardeman",1,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Carson",1,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Tarrant",2,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Brewster",1,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Williamson",1,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-23","Texas","Harrison",1,2025-05-23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Cochran",14,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Dallam",7,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Dawson",26,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Ector",11,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Gaines",408,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Garza",2,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Hale",5,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Hockley",6,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Lamar",20,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Lamb",1,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Lubbock",53,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Lynn",2,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Martin",3,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Terry",60,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Yoakum",20,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Andrews",3,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Harris",4,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Midland",5,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Rockwall",2,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Travis",2,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Erath",1,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Fort Bend",1,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Brown",1,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Borden",1,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Randall",3,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","El Paso",57,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Reeves",1,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Parmer",5,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Potter",1,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Brazoria",1,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Upshur",5,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Bailey",2,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Atascosa",1,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Collin",3,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Shackleford",1,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Denton",2,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Eastland",2,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Hardeman",1,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Carson",1,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Tarrant",4,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Brewster",1,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Williamson",1,2025-05-27
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-27-update","Texas","Harrison",1,2025-05-27
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Cochran",14,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Dallam",7,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Dawson",26,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Ector",12,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Gaines",409,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Garza",2,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Hale",5,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Hockley",6,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Lamar",20,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Lamb",1,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Lubbock",53,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Lynn",2,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Martin",3,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Terry",60,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Yoakum",20,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Andrews",3,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Harris",4,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Midland",5,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Rockwall",2,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Travis",2,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Erath",1,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Fort Bend",1,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Brown",1,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Borden",1,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Randall",3,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","El Paso",59,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Reeves",1,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Parmer",5,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Potter",1,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Brazoria",1,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Upshur",5,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Bailey",2,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Atascosa",1,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Collin",3,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Shackleford",1,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Denton",2,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Eastland",2,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Hardeman",1,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Carson",1,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Tarrant",4,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Brewster",1,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Williamson",6,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Harrison",3,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Hays",1,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","McLennan",8,2025-05-30
"https://www.fox4news.com/news/west-texas-measles-outbreak-9-new-cases-8-detected-mclennan-county","Texas","Scurry",1,2025-05-30
"https://www.fox4news.com/news/texas-measles-outbreak-2025-june-3-update","Texas","Cochran",14,2025-06-03
"https://www.fox4news.com/news/texas-measles-outbreak-2025-june-3-update","Texas","Dallam",7,2025-06-03
"https://www.fox4news.com/news/texas-measles-outbreak-2025-june-3-update","Texas","Dawson",27,2025-06-03
"https://www.fox4news.com/news/texas-measles-outbreak-2025-june-3-update","Texas","Ector",12,2025-06-03
"https://www.fox4news.com/news/texas-measles-outbreak-2025-june-3-update","Texas","Gaines",411,2025-06-03
"https://www.fox4news.com/news/texas-measles-outbreak-2025-june-3-update","Texas","Garza",2,2025-06-03
"https://www.fox4news.com/news/texas-measles-outbreak-2025-june-3-update","Texas","Hale",5,2025-06-03
"https://www.fox4news.com/news/texas-measles-outbreak-2025-june-3-update","Texas","Hockley",6,2025-06-03
"https://www.fox4news.com/news/texas-measles-outbreak-2025-june-3-update","Texas","Lamar",21,2025-06-03
